zipcode,luse1,luse2,luse3,luse4,luse5,luse6,hhsize2,income5,PREDICTED_size
42.0,6.70652,6.74345,6.73506,6.80156,6.83924,6.77198,0,0.0,12816.880104925352
57.0,5.984,5.90261,6.10237,6.37814,6.76374,6.12277,0,0.0,7266.276606622397
53.0,6.45034,6.4204,6.33685,6.44321,6.56423,6.44447,0,0.0,14682.312740998692
54.0,6.02707,5.97833,6.22003,6.57887,6.61308,6.32061,1,0.0,11865.477744743035
49.0,6.30427,6.00567,5.91916,6.39596,6.70822,6.06027,1,0.0,14120.428098212946
2.0,6.8555,6.78963,6.88047,7.06731,7.20984,6.94682,1,0.0,11642.161488717526
28.0,6.58574,6.66971,6.49247,6.47969,6.61591,6.49242,0,0.0,15738.027238824643
57.0,6.31064,6.28963,6.37128,6.61523,7.0662,6.32154,0,0.0,9420.053387332104
54.0,6.1013,6.18758,6.3668,6.48099,6.59396,6.39398,1,0.0,12396.408094525957
53.0,5.71803,5.60738,5.55502,5.8148,5.981,5.79334,1,0.0,13552.967949318769
1.0,6.71019,6.70437,6.80184,6.91951,6.92641,6.71087,0,1.0,13579.444729532708
42.0,6.35062,6.38432,6.55565,6.71392,6.76383,6.5089,0,1.0,14175.901936989349
28.0,6.66138,6.62434,6.67591,6.74394,6.85914,6.69016,0,0.0,11556.824621770302
57.0,5.57089,5.64132,5.67742,6.21263,6.53208,5.96413,1,0.0,10757.551767972775
59.0,5.3532,5.28899,5.41836,5.70534,6.10432,5.35704,1,0.0,13004.947829027835
42.0,6.45184,6.39459,6.30721,6.33017,6.34137,6.27922,1,0.0,13786.791794892846
28.0,6.99906,6.92246,6.93082,7.05239,7.24821,7.09517,0,0.0,13788.84633784414
59.0,7.163,6.51387,6.62191,6.83779,6.82314,6.66255,0,0.0,16090.898139189987
42.0,6.65956,6.20583,6.14351,6.32986,6.3794,6.17039,0,1.0,14699.928174304394
28.0,6.51122,6.5529,6.68239,7.07446,7.06578,6.51028,0,1.0,14077.482203292557
54.0,7.30083,7.21394,7.12795,6.93971,7.36942,7.39618,0,0.0,15502.616359507669
15.0,6.9283,6.45644,6.58001,6.76521,6.71479,6.66073,0,0.0,13061.006257170624
1.0,5.95289,5.97135,6.02046,6.23343,6.56507,5.76588,0,0.0,11021.825235643248
49.0,6.60562,6.48758,6.41154,6.52047,6.66173,6.51386,1,1.0,5943.963442792582
1.0,6.82551,6.68106,6.89175,7.28203,7.49594,6.8307,0,0.0,7897.885016649971
1.0,6.22886,6.30207,6.27015,6.42939,6.66661,6.2842,0,1.0,13438.575729161796
53.0,6.33945,6.07678,5.97869,6.33814,6.53298,6.25869,0,1.0,12279.571604330642
28.0,7.0667,6.2623,6.12496,6.20378,6.3045,6.47395,1,0.0,15116.335590657332
28.0,5.71293,5.64502,5.64129,5.64216,5.65013,5.5949,0,0.0,14325.323920098916
28.0,6.18345,6.14644,6.16201,6.36746,6.49676,6.19941,0,0.0,12858.6981108355
28.0,6.62819,6.62763,6.81617,7.18855,7.20629,6.91671,1,0.0,12004.419427730132
60.0,5.58988,5.5513,5.57396,5.97863,6.20041,5.66115,0,0.0,11049.437450186415
42.0,5.29163,5.12178,5.10099,5.20178,5.15739,5.07612,1,1.0,6668.497174579125
1.0,6.19846,5.94297,5.88785,5.96193,5.88121,5.90229,0,0.0,15853.17103177344
15.0,6.30745,6.21798,6.0963,6.30488,6.77183,6.96464,0,0.0,16304.730622374533
54.0,6.26606,6.30463,6.4766,6.84062,6.95955,6.48947,0,1.0,15042.383704533
15.0,6.31844,6.31436,6.40512,6.5702,6.80479,6.37462,0,0.0,9522.574120291649
58.0,5.26448,5.82671,5.99439,6.0311,6.55139,6.14646,0,0.0,3004.2887900770593
60.0,5.89129,5.72463,5.66256,6.09777,6.45088,5.89578,1,0.0,13963.136210650155
57.0,5.67584,5.63235,5.60696,5.45599,5.19134,5.76433,1,0.0,13739.088720401165
60.0,6.24807,6.24584,6.20478,6.31908,6.57337,6.14938,0,0.0,14260.716948583922
75.0,6.33958,6.37321,6.34793,6.40411,6.60548,6.37941,1,1.0,8468.858455367357
49.0,5.99619,6.09846,6.22172,6.39045,6.62862,6.31359,0,0.0,7405.098892456305
54.0,6.24724,6.28838,6.28445,6.23226,6.35959,6.10073,1,0.0,13439.606173210806
1.0,5.97445,5.81403,5.74626,5.78819,5.85398,5.66456,1,0.0,13757.95199638356
42.0,6.71438,6.65836,6.68124,7.20272,7.2911,6.77674,0,0.0,10998.766052601091
42.0,6.54592,6.3947,6.37678,6.61818,6.59287,6.53051,0,1.0,12739.725861606661
42.0,5.92097,5.77196,5.73285,5.91248,6.03035,5.84726,0,0.0,14885.221914201225
53.0,6.12443,5.9282,5.64559,5.89202,6.13346,5.77594,1,1.0,2104.3710854267165
42.0,6.40069,6.36909,6.42271,6.70223,6.7921,6.58196,0,0.0,11088.997010146937
75.0,6.403,6.29465,6.03127,5.86118,5.66786,5.9145,0,1.0,13913.943713613291
1.0,5.20247,5.09987,5.09542,5.38819,5.70768,5.11893,0,0.0,12942.609401045533
15.0,6.92536,6.78372,6.75342,6.69646,6.76262,6.64627,1,0.0,11814.566232275929
53.0,6.23803,6.46969,6.71417,6.95792,7.01618,6.68401,0,0.0,2858.5107894693547
53.0,5.45773,5.57902,5.90636,6.54075,6.65379,5.72337,0,0.0,3168.5242331840273
1.0,6.47718,6.42113,6.4095,6.73364,6.79064,6.63902,0,0.0,13987.14464526676
28.0,6.90673,6.90143,6.93062,7.05925,7.06548,6.95637,0,0.0,10780.122634450046
42.0,5.98602,5.94452,5.94693,6.28589,6.42896,6.17397,0,0.0,12597.506723522516
49.0,4.98538,4.81498,4.73625,4.90293,5.01901,4.87387,1,0.0,13798.368207986812
53.0,6.39478,6.39014,6.36536,6.46625,6.55172,6.53508,0,0.0,12546.043438654127
75.0,6.12982,6.10791,6.08255,6.14368,6.00542,6.00541,1,0.0,14010.274947739252
42.0,5.60529,5.488,5.592,6.06857,6.26973,5.803,0,0.0,10355.3443087566
1.0,2.82088,3.43962,3.46061,5.73038,5.72415,4.56793,0,1.0,14087.61189552199
59.0,5.36699,5.43761,5.60264,6.16077,6.12132,5.51808,1,1.0,14785.35179709101
54.0,6.95362,6.56671,6.57468,6.91286,7.32072,6.72518,1,0.0,11655.90645806613
57.0,5.00069,5.07517,5.13902,5.26952,5.27298,5.22868,0,0.0,8972.970332228037
15.0,5.90027,6.41318,6.67713,6.87159,6.67783,6.47574,0,0.0,1830.604862088705
1.0,5.69379,5.33159,4.68247,6.29909,6.74215,5.65751,0,0.0,9521.538456124314
1.0,6.7326,6.57856,6.49783,6.53921,6.58016,6.40525,0,0.0,15661.655087955878
15.0,6.54409,6.68522,6.58169,6.81855,7.11238,6.97722,1,0.0,12447.144700515382
42.0,6.52857,6.50543,6.47865,6.56651,6.62188,6.44557,0,0.0,14202.716944217926
54.0,5.76206,5.75289,5.93958,6.046,6.29442,6.1736,0,0.0,7403.087179464146
42.0,6.4954,6.48121,6.66923,6.75702,6.82136,6.65719,0,0.0,7293.656745605723
15.0,5.52984,5.64423,5.69148,5.91326,6.17877,5.62897,1,0.0,12672.144692768718
15.0,6.43236,6.45845,6.81686,6.89913,6.9062,6.84593,0,0.0,4527.689931985563
54.0,7.14376,7.14274,7.1617,7.1007,7.19983,7.2043,1,0.0,10050.73292180917
60.0,6.64562,6.51178,6.52309,6.53087,6.74691,6.44477,0,1.0,10385.072717560366
54.0,5.89802,5.84692,6.07312,6.48148,6.79156,6.40432,0,0.0,6035.271420189372
28.0,6.5561,6.53069,6.41756,6.72331,6.95342,6.65709,0,0.0,14632.350494923314
40.0,6.73889,6.81041,6.82698,6.9436,7.04403,6.81397,0,0.0,10295.015256998075
15.0,6.97497,6.91048,7.02838,7.30005,7.53691,6.97697,0,0.0,9879.934735716632
15.0,6.02051,6.01464,6.01574,6.21674,6.56132,5.88521,1,0.0,13631.608534204135
57.0,5.92516,6.07994,6.00951,6.11524,6.2205,6.04098,0,0.0,12722.160321774945
57.0,6.38057,6.3724,6.08966,6.26416,7.03137,6.68512,1,0.0,14748.77814268781
49.0,6.63062,6.57188,6.62822,6.83567,6.6511,6.02799,0,0.0,12356.901983546019
50.0,5.98714,6.02458,6.072,6.13105,6.24982,6.26283,0,0.0,10005.719309732847
15.0,5.74306,5.58272,5.58761,5.71699,5.71754,5.48875,1,0.0,13939.01194282462
28.0,5.64967,5.88833,6.30352,6.72724,7.11305,6.74622,0,0.0,1640.0583715339144
28.0,5.5458,5.35798,5.2076,5.21797,5.29389,5.47785,0,0.0,15764.225628887249
42.0,6.23069,6.07415,6.19841,6.2517,6.6211,6.44803,1,0.0,13245.882161068927
28.0,6.66824,6.61142,6.70051,6.94655,7.12216,6.89901,0,0.0,10570.738213338302
28.0,7.11447,6.89908,6.79255,6.75422,6.60208,6.36597,0,0.0,17475.761725238914
28.0,6.89852,7.02362,7.15637,7.45583,7.54552,7.19441,0,0.0,7369.931999654291
49.0,5.99755,6.11833,5.98126,6.20552,6.68659,6.16569,0,0.0,14490.447276031115
28.0,6.46111,7.23191,7.63039,7.51182,7.52108,7.45363,1,0.0,14062.97794882076
57.0,6.82284,7.13233,7.15864,7.26044,7.32201,7.0276,0,0.0,7189.7441714824645
42.0,6.82435,7.13595,7.25273,7.34138,7.35916,7.13778,0,0.0,6004.974326269666
58.0,5.97924,6.0368,6.04178,6.16964,6.43704,6.13482,0,0.0,10933.561472057554
53.0,5.88144,5.84781,5.89459,6.28865,6.25758,6.17632,0,0.0,11194.313055976741
50.0,6.88063,6.39656,6.43685,6.7097,6.77407,6.45186,0,0.0,15734.409002627042
15.0,6.57767,6.615,6.6965,6.86825,7.09879,6.57816,0,0.0,9465.507397031359
61.0,4.86496,4.90537,4.99109,5.33735,5.2983,5.0067,0,0.0,8289.40998090964
40.0,5.85116,5.87221,5.79895,5.80488,5.66496,5.79427,0,0.0,14327.615961729389
15.0,6.65458,6.43979,6.39531,6.6423,6.88665,6.57974,0,0.0,15588.035896170786
42.0,6.15164,6.28935,6.17037,6.18281,6.26331,6.08276,0,0.0,14553.889813451487
15.0,6.06779,6.22585,6.31285,6.48432,6.6822,6.25753,0,0.0,7971.95462778376
54.0,5.6758,5.77469,5.93793,6.32722,6.59505,5.79858,0,0.0,6705.098032430982
53.0,6.94632,6.60572,6.07894,5.80892,5.71289,6.31456,1,0.0,15034.425322643587
52.0,7.40966,7.2589,7.03789,6.82667,7.00444,6.98382,0,0.0,16251.315597564635
49.0,6.10881,6.16193,6.22678,6.50786,6.59293,6.32028,0,0.0,9611.73226010519
28.0,6.51051,6.55028,6.67349,7.07785,7.20125,6.83698,0,0.0,8222.158275315474
60.0,6.14454,6.08115,6.02585,6.15397,6.26433,6.05491,0,0.0,14740.628125302675
42.0,6.36995,6.30938,6.32761,6.55643,6.67004,6.51576,1,0.0,12781.483392846174
15.0,4.42046,4.37814,4.28162,4.50769,4.67264,4.35273,1,0.0,12583.21027933386
28.0,6.399,5.53334,5.19091,5.40583,5.54118,5.63843,0,0.0,17995.61428722416
60.0,5.8667,5.6224,5.55917,5.60068,5.49932,5.46346,1,1.0,5621.35774621748
1.0,6.17865,6.16535,6.35166,6.68791,6.71128,6.31627,1,0.0,10098.557910876396
53.0,5.70992,5.88967,6.05287,6.40724,6.48198,6.13792,0,0.0,5855.194620619063
28.0,6.16401,6.11901,6.1579,6.21713,6.30327,6.11412,0,0.0,12878.873555300348
15.0,5.95211,5.97179,6.06622,6.42836,6.58773,6.0737,0,0.0,9484.369631685822
28.0,6.19729,6.15413,6.11774,6.27259,6.38142,6.3257,0,0.0,14320.542805222281
42.0,6.38124,6.45903,6.65608,6.99781,7.20127,6.9528,0,0.0,6181.961063070456
48.0,6.16943,5.80052,5.93966,6.17054,6.21269,5.93911,1,0.0,13751.903522412778
1.0,5.02948,5.0959,5.2776,5.46252,5.52187,5.19487,0,0.0,7124.2287206234505
52.0,6.79845,6.8652,6.88174,7.31776,7.89055,7.62105,0,0.0,10441.88957711444
42.0,6.36869,6.23157,6.02755,5.82374,5.77337,5.68025,0,0.0,17331.718692521765
15.0,6.07925,6.15295,6.20219,6.26863,6.331,6.18187,0,0.0,9967.698827728434
49.0,5.3991,5.31439,5.30929,5.38228,5.6178,5.34821,1,0.0,13522.433786703554
58.0,6.15224,6.22919,6.49528,6.59944,6.7625,6.39329,0,0.0,3880.7820282783987
25.0,5.94865,5.90024,5.89137,6.03949,6.07093,5.88261,0,1.0,1662.6921225258775
42.0,6.41108,6.32775,6.38861,6.63536,6.69161,6.4784,1,0.0,11398.057232390205
25.0,6.58411,6.72728,6.86101,7.0803,7.33032,6.65364,0,0.0,6838.55373955784
49.0,6.56115,6.55177,6.344,6.36677,6.58831,6.40752,0,0.0,16150.755134789011
42.0,6.76922,6.94833,7.11563,7.34406,7.3968,7.07242,0,0.0,5793.257575791792
42.0,6.76892,6.68133,6.62399,7.00309,7.14722,6.86134,0,0.0,14606.305418803337
28.0,6.43508,6.47696,6.55282,6.82805,6.86071,6.55887,1,0.0,10652.683464433136
1.0,6.63095,6.53925,6.80344,7.227,7.37789,6.60874,0,0.0,5295.383334033562
28.0,6.42687,6.58597,6.48408,6.60257,6.60141,6.47385,0,0.0,13182.498032602574
52.0,6.65266,6.18016,6.03067,5.95451,6.09214,6.02396,1,0.0,15315.704536911002
75.0,6.1321,6.16029,6.16407,6.28437,6.25496,6.28062,1,0.0,13491.236689627523
2.0,6.88489,6.96084,7.05112,7.20239,7.27103,6.92698,0,0.0,9393.413051811804
15.0,6.55679,6.48202,6.52563,6.63372,6.8119,6.48149,0,0.0,11860.058750166952
43.0,6.69954,6.72705,6.67077,6.74533,6.78323,6.58433,1,0.0,12589.908294672638
42.0,6.2723,6.2519,6.18496,6.55309,6.87793,6.51484,0,0.0,15234.145862975587
49.0,5.95042,5.91991,6.16059,6.51448,6.73426,6.21672,0,0.0,6099.845382164858
1.0,6.3946,6.47912,6.5693,6.72079,6.95766,6.53075,0,0.0,8958.30767120247
42.0,5.12876,5.17467,5.21164,5.44469,5.61827,5.41864,0,1.0,10463.512536744074
49.0,6.45719,6.47174,6.34719,6.37823,5.96177,5.65662,1,0.0,14249.561492348857
42.0,6.52797,6.49818,6.39127,6.48243,6.50281,6.43348,1,0.0,13055.306035632482
58.0,6.37126,6.43744,6.44072,6.46672,6.7508,6.40617,0,0.0,11120.804676812593
53.0,6.32484,6.26143,6.31686,6.14455,6.21946,6.15137,0,0.0,13220.64783310712
1.0,6.01982,5.94943,5.99784,6.13527,6.18458,6.23715,1,0.0,13718.409146083493
49.0,6.48807,6.05402,6.20592,6.63913,6.94054,6.46677,0,0.0,13539.754841139626
25.0,6.13061,5.9736,6.01283,6.26833,6.32895,6.22115,0,0.0,13575.778031335301
75.0,6.48418,6.32585,6.27778,6.69802,6.89061,6.24922,0,0.0,14920.715538232478
53.0,6.92412,6.89152,6.99982,7.27121,7.40038,6.87693,1,0.0,11211.961076106136
57.0,5.88317,5.53408,5.54916,5.99476,6.43189,5.49541,0,0.0,13750.0476296439
42.0,6.9717,6.81538,6.85587,6.95052,6.91892,6.75567,0,0.0,15279.343982372555
42.0,7.11917,7.40182,7.49662,7.57391,7.53106,7.24749,0,0.0,6069.927954472797
1.0,6.47722,6.54726,6.4661,6.70915,6.76703,6.59473,0,0.0,14453.467882225832
54.0,4.6161,4.54919,4.55151,4.61413,4.73922,4.5534,0,0.0,13970.195242167973
28.0,6.21889,6.46027,6.63174,6.73287,6.7506,6.50879,0,0.0,4607.798716280651
15.0,6.02838,5.95736,5.91352,6.19416,6.45375,5.99156,1,0.0,13723.702975142345
53.0,7.09299,6.99621,7.01277,7.28301,7.24251,6.95712,0,0.0,12479.007799763098
15.0,5.75657,5.05008,5.81352,6.05645,6.11901,5.59051,0,0.0,10349.015442838348
75.0,7.09806,6.6431,6.41215,6.22613,6.29106,6.31926,0,0.0,16330.420446011922
42.0,5.99039,5.99571,5.85889,5.99911,6.07212,6.16522,0,0.0,15173.587103508627
54.0,5.65888,5.72102,5.69539,5.77595,5.70514,5.55091,1,0.0,13428.094353351846
57.0,4.9618,5.04445,5.08692,5.30526,5.27576,5.00942,0,0.0,9541.332185059013
60.0,6.01346,5.99239,6.09624,6.46689,6.67955,5.96066,0,0.0,9257.278542035323
28.0,5.97783,5.97209,5.75959,6.06141,6.27711,6.20469,0,1.0,2175.754170464589
53.0,5.63991,5.5245,5.44731,5.60801,5.73786,5.54413,0,0.0,15025.378899461379
57.0,5.50804,5.50865,5.55817,5.92001,6.1382,5.5134,0,0.0,10799.473874822248
42.0,6.27022,6.39968,6.41668,6.68055,6.78891,6.57095,0,0.0,9709.336863083312
59.0,6.40589,6.34948,6.12045,6.3203,6.78712,6.36508,0,1.0,13189.844102117015
28.0,6.26337,6.27872,6.32044,6.75083,6.98011,6.47919,0,0.0,10304.510464736364
54.0,6.94915,6.57151,6.5147,6.459,6.49185,6.50273,0,0.0,16665.686052107187
49.0,6.43883,6.42599,6.34207,6.42207,6.72834,6.46088,0,0.0,15028.561411646879
60.0,6.00239,6.31647,6.7523,7.07989,7.06535,6.75327,0,0.0,698.6387835304395
54.0,7.38477,7.06159,6.90721,6.9256,6.97331,7.02663,0,0.0,16797.36350166767
15.0,6.08595,5.71606,5.62006,5.67545,5.89151,5.85684,1,0.0,14799.808857674647
1.0,5.25255,5.05948,5.15312,5.36751,5.84454,5.48578,1,1.0,8491.557896273844
42.0,6.05883,6.01697,5.95372,6.71781,6.9693,6.38568,0,0.0,15342.218791409712
57.0,6.25235,6.58203,6.99467,7.29973,7.40757,6.99144,0,0.0,663.9234749896041
42.0,5.42657,5.10157,5.15319,5.42136,5.54955,5.21445,0,0.0,14928.127168201001
53.0,6.32759,6.33172,6.35095,6.58613,6.60584,6.35014,0,0.0,11089.936381001704
53.0,6.34135,6.41611,6.37129,6.33529,6.47657,6.39508,1,0.0,13021.080741458209
53.0,5.28345,5.22171,5.27147,5.43513,5.59456,5.45203,0,0.0,12310.680164547655
15.0,5.22256,5.15945,5.17705,5.42864,5.54623,5.4109,0,0.0,11281.43329102578
28.0,6.37722,6.37334,6.69407,6.9406,6.7448,6.06682,0,0.0,4648.636685852277
15.0,6.7079,6.67951,6.69055,6.89867,7.23619,6.85397,0,0.0,11515.57944713361
42.0,5.66044,5.72486,5.64961,5.88882,6.09396,5.81242,0,0.0,14095.363305121138
49.0,5.85813,5.8884,5.86882,6.07977,6.24367,5.59933,0,0.0,13224.90559081715
28.0,6.82224,6.79199,6.72352,6.89757,7.08195,6.75407,0,0.0,14560.653069065123
28.0,7.23211,6.97924,7.11466,7.16814,7.18041,7.0192,0,0.0,9986.084418478153
1.0,5.43609,5.51356,5.65264,5.94908,6.43654,5.815,1,0.0,12235.127931333864
59.0,6.86262,6.71538,6.82244,6.81297,7.08531,6.7724,0,0.0,11810.04657408025
28.0,6.3018,6.37928,6.37241,6.5482,6.70345,6.41619,0,0.0,11345.41844331445
1.0,6.38263,6.25735,6.61375,6.9208,7.08815,6.54115,1,0.0,11772.588736326776
49.0,6.10916,6.26373,6.26383,6.39269,6.50286,6.33554,0,0.0,10687.541333402178
49.0,5.96944,5.93873,6.1389,6.44595,6.5268,6.21942,0,0.0,6969.369610131937
49.0,5.25076,5.17479,5.46876,5.39835,5.81715,5.20124,0,0.0,5941.926711221342
53.0,5.67381,5.74041,5.90881,6.26258,6.56017,6.01283,0,0.0,6541.948083011042
53.0,4.8327,5.00437,5.15651,5.52571,5.82422,5.10068,0,0.0,5192.705918829517
42.0,5.88646,5.9453,6.1758,6.41759,6.54032,6.43217,0,0.0,5107.750518291592
28.0,5.91064,5.92849,5.9187,6.15982,6.27416,6.00016,0,0.0,12255.181940759072
57.0,6.28286,6.3631,6.26852,6.76975,6.8832,5.89499,0,0.0,14157.698754662633
53.0,4.71215,5.28034,5.91971,6.19183,6.37431,5.91286,0,0.0,1974.382059463509
50.0,5.86063,5.86579,5.86168,6.17416,6.39183,6.1201,0,0.0,13430.832200486828
49.0,5.15255,5.37863,5.40572,5.44426,5.6207,5.29094,0,0.0,8335.878425887659
28.0,5.82806,5.95341,6.04604,6.44121,6.66212,6.24312,0,0.0,8324.522368743856
15.0,6.06755,6.19953,6.35412,6.98264,7.06148,6.57119,1,0.0,11949.734186223981
60.0,6.83057,6.87109,7.13412,7.37606,7.40648,7.18379,0,0.0,5370.780003062757
60.0,5.94285,5.87377,5.98311,6.28938,6.59584,6.09889,0,0.0,9672.311890114128
15.0,6.2359,6.39647,6.72051,7.16704,7.3372,6.75534,1,0.0,12559.084007113492
1.0,6.67509,6.84055,6.91374,7.09872,7.08069,6.79103,0,0.0,8314.178951606562
28.0,6.33555,6.45764,6.64908,6.95435,7.04885,6.65231,0,0.0,5584.417408425202
53.0,6.26311,6.30009,6.22654,6.39718,6.46641,6.35445,0,0.0,14222.494871119776
1.0,6.26396,6.31602,6.28766,6.3026,6.73422,6.43809,1,0.0,13040.354695901218
28.0,6.33126,6.1639,5.96507,6.29034,6.5354,6.17248,1,0.0,14196.03346784204
53.0,5.93899,5.56116,5.76553,6.18926,6.38671,5.97485,1,0.0,13309.961310193441
60.0,6.75287,5.64117,5.60064,5.66805,5.68822,5.689,1,1.0,2756.7930019115665
28.0,5.75505,5.90927,5.92075,6.09523,6.11462,5.87345,1,0.0,12593.455784194166
52.0,6.18425,6.10163,6.22696,6.5627,6.70687,6.23628,0,0.0,9329.907198199571
60.0,5.96737,5.912,5.85686,5.951,5.86705,5.84694,0,0.0,14365.7551690323
53.0,5.09229,5.11542,5.05582,5.46761,5.63774,5.11826,0,0.0,13826.22662430913
1.0,6.04975,6.01721,6.07424,6.16219,6.18671,6.03805,0,0.0,11980.269713705498
2.0,5.93829,5.93499,5.8441,5.93018,6.01614,5.77981,0,0.0,15113.49654201055
42.0,6.13558,6.0338,6.10168,6.40896,6.49056,6.21387,0,0.0,11935.302800880947
1.0,6.50185,6.16731,5.96838,6.04403,6.18812,6.10863,0,0.0,17687.822764594308
54.0,6.78861,6.70071,6.61677,6.68057,6.54848,6.32607,1,0.0,11408.84111754267
58.0,6.72988,6.67909,6.85437,7.00939,6.96945,6.55539,0,0.0,7306.309393309419
58.0,6.46636,6.53364,6.85095,7.26857,7.42068,6.52489,0,0.0,3132.6311660547426
2.0,5.91253,5.64581,5.78992,5.49199,6.02269,5.52739,0,0.0,14080.403474344934
49.0,5.09304,5.01132,4.86202,4.83785,4.95879,5.15071,0,0.0,15640.10726136015
50.0,5.77127,5.72911,5.5329,5.66209,5.97572,5.80262,0,0.0,15542.429956708782
75.0,5.9995,5.89953,5.8765,5.9376,6.20191,6.03615,0,1.0,7598.2795063390295
59.0,5.73811,5.72613,6.15917,6.83033,6.88892,6.17379,1,0.0,11421.430529240492
54.0,5.67117,5.79108,5.84593,6.11994,6.26601,5.77782,0,0.0,9987.86305110242
28.0,5.96996,6.07664,6.34888,6.58335,6.63999,6.29682,0,0.0,3632.2510755074954
15.0,5.87068,5.99474,6.26982,6.65761,6.90031,6.5669,0,0.0,3814.8249109469807
28.0,4.88912,4.66982,4.64018,4.9902,5.2877,5.11749,0,1.0,13758.919497487637
28.0,6.65361,6.6799,6.61615,6.67236,6.77486,6.64004,0,0.0,14433.103264218518
28.0,6.49603,6.54801,6.70842,7.14607,7.30804,6.76041,0,0.0,7302.581006544353
28.0,6.55936,6.7738,6.93746,7.14809,7.19639,6.95886,0,0.0,5559.390990870327
15.0,6.44312,6.45493,6.39797,6.82639,7.02206,6.47377,1,0.0,9913.073964681305
42.0,6.51155,6.64481,6.72248,6.82884,6.83043,6.58887,0,0.0,8531.435513496393
57.0,5.75281,5.65166,5.63335,5.78473,6.53803,5.50548,0,1.0,8332.965982621361
1.0,5.72119,5.48618,5.73853,6.19004,6.4022,5.8793,0,0.0,8479.111617750543
42.0,5.37524,5.30289,5.32375,5.5574,5.62775,5.36464,1,0.0,13384.387823861884
60.0,6.44812,6.44993,6.41101,6.66248,6.51961,6.41757,0,0.0,14387.414657606725
28.0,5.93741,6.08476,6.26259,6.70575,6.86315,6.37293,0,0.0,5696.634362003061
42.0,6.4109,6.5527,6.55815,6.72271,6.89221,6.60909,0,0.0,10293.610772892727
58.0,6.04394,5.97941,6.00709,6.13012,6.33843,6.0408,0,0.0,13574.548782012109
52.0,6.78735,6.78723,6.76014,7.08028,7.46296,6.75313,0,0.0,13674.25434412197
54.0,5.62928,5.47709,5.21804,5.20931,5.37424,5.37563,0,1.0,13337.674211786813
57.0,6.93527,6.85554,6.88595,7.10327,7.19473,6.96514,1,0.0,11455.577606805473
54.0,5.04889,5.03457,5.12069,5.24447,5.20492,5.06896,0,0.0,10339.765264025069
15.0,6.16008,5.86657,6.28133,6.45717,6.44664,6.27657,0,0.0,6428.49049474113
54.0,6.57825,6.739,6.76373,6.97018,7.08233,6.671,0,0.0,9334.763697825567
53.0,6.52806,6.68874,6.62248,6.76701,6.98535,6.86096,0,0.0,11703.123820102419
59.0,5.82996,5.86805,5.8889,6.17705,6.43156,5.78191,1,1.0,8583.839349211275
57.0,6.53493,6.65934,6.94682,7.1237,7.40969,6.78402,0,1.0,15869.601761316924
28.0,5.9784,6.02929,6.09599,6.62756,6.76473,5.85854,0,0.0,9234.10836714174
54.0,5.39309,5.42854,5.4765,5.55396,5.8983,5.61123,0,0.0,10382.664635857263
15.0,6.67937,6.66282,6.71082,6.88473,6.99609,6.66779,0,0.0,11027.900176507843
1.0,6.73286,6.095,5.57153,5.71262,5.96597,5.93696,0,0.0,19030.577745185652
1.0,6.32846,6.24708,6.11234,6.31892,6.6144,6.24763,0,0.0,15686.306920134686
54.0,6.75707,6.85951,6.90026,7.23623,7.27837,7.00465,1,0.0,11639.932937619807
1.0,6.26242,6.51535,6.89945,7.47192,7.41488,6.99938,0,0.0,1026.595737038293
1.0,5.02575,5.28574,5.37416,5.60838,5.77004,5.42769,0,1.0,7295.310259674345
15.0,6.02723,6.41893,6.52716,6.84437,6.83235,6.2142,0,0.0,4851.53458362895
59.0,6.51732,6.56793,6.59069,6.94239,7.20507,6.6359,0,0.0,10562.537408444343
58.0,6.73856,6.64355,6.66399,7.00931,7.22689,6.6736,0,0.0,11402.081543151837
15.0,5.89921,5.76821,5.74363,5.8238,6.01287,5.8583,0,0.0,14692.538062973876
28.0,6.15479,6.14978,6.24991,6.50121,6.58695,6.3065,1,0.0,12779.763812502133
57.0,6.68178,6.54464,6.32789,6.5598,6.58172,6.53289,0,0.0,16174.38359623362
49.0,6.2244,6.35882,6.4828,6.57615,6.77874,6.38028,1,0.0,11440.417290930143
53.0,6.4069,6.40774,6.54439,6.77666,6.66805,6.41063,0,1.0,14570.917630264092
42.0,6.53812,6.99314,7.16911,7.3051,7.20321,6.5291,1,0.0,10764.804131716852
53.0,6.38424,6.51804,6.58215,6.81422,6.90947,6.53965,0,0.0,8821.00714878922
1.0,6.44713,6.42579,6.49996,6.66585,6.77198,6.4276,1,0.0,11246.50009413127
49.0,5.77667,6.29812,6.02771,6.33474,6.70113,6.05704,0,0.0,9926.57740942914
1.0,6.80437,7.09257,7.19276,7.28153,7.19924,7.07409,0,0.0,6379.105152449233
59.0,6.38158,6.22026,6.34397,6.72389,6.66981,6.17715,1,0.0,9567.796705541727
1.0,6.31586,6.4472,6.99691,7.3282,7.56057,7.10104,1,0.0,13873.623902720317
1.0,5.83187,5.83822,5.91186,6.33997,6.55565,5.95978,0,0.0,9355.31410786607
53.0,6.58805,6.62217,6.59231,6.78638,6.88989,6.6102,0,0.0,13192.333690292991
59.0,5.50274,5.49768,5.56116,5.53788,5.76557,5.0701,0,0.0,10405.906166361068
52.0,6.16222,6.55388,7.12392,7.17085,7.1546,7.05551,0,0.0,864.7695136817329
